timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,est_lat,est_lon,est_vx,est_vy,est_speed,est_heading,confidence,uncertainty,gps_lat,gps_lon,gps_speed,gps_accuracy,mode,is_stationary
1776947037650,-0.052950,0.957000,9.946051,-0.069300,-0.024200,0.001237,43.43764422,3.74228292,4.16735,1.17068,4.3287,74.31,0.9198,4.0194,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037652,-0.067050,0.904050,10.216050,0.036987,0.011275,-0.000000,43.43764424,3.74228301,4.16738,1.17058,4.3287,74.31,0.9197,4.0209,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037672,-0.108000,0.957000,9.276000,0.033275,0.007562,0.001237,43.43764446,3.74228405,4.16766,1.16959,4.3287,74.32,0.9194,4.0374,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037695,-0.108000,0.957000,9.276000,0.033275,0.007562,0.001237,43.43764469,3.74228522,4.16797,1.16847,4.3287,74.34,0.9190,4.0560,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037711,-0.108000,0.957000,9.276000,0.033275,0.007562,0.001237,43.43764487,3.74228608,4.16820,1.16765,4.3287,74.35,0.9187,4.0699,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037732,-0.108000,0.840000,9.475051,-0.037538,-0.016775,-0.002475,43.43764508,3.74228714,4.16857,1.16633,4.3287,74.37,0.9183,4.0871,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037752,0.007950,0.856950,10.032001,-0.003300,0.000275,0.003712,43.43764529,3.74228816,4.16878,1.16556,4.3287,74.38,0.9179,4.1036,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037774,0.007950,0.856950,10.032001,-0.003300,0.000275,0.003712,43.43764552,3.74228931,4.16902,1.16470,4.3287,74.39,0.9175,4.1227,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037794,-0.205950,0.952050,9.361951,0.029700,0.005225,-0.000000,43.43764573,3.74229034,4.16933,1.16362,4.3287,74.41,0.9171,4.1398,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037812,-0.145950,0.909000,10.353001,-0.030250,0.005225,-0.001237,43.43764592,3.74229129,4.16963,1.16252,4.3287,74.42,0.9168,4.1557,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037832,-0.096000,1.183950,9.685050,0.044275,-0.004537,0.004812,43.43764613,3.74229228,4.16981,1.16186,4.3287,74.43,0.9165,4.1725,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037852,-0.097950,0.873000,9.951000,-0.027775,0.003987,-0.000000,43.43764634,3.74229334,4.17012,1.16075,4.3287,74.45,0.9161,4.1904,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037873,-0.097950,0.873000,9.951000,-0.027775,0.003987,-0.000000,43.43764656,3.74229445,4.17045,1.15959,4.3287,74.46,0.9157,4.2094,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037893,-0.034050,0.832950,9.988951,-0.014300,-0.000962,0.002475,43.43764677,3.74229548,4.17069,1.15871,4.3287,74.47,0.9153,4.2273,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037912,-0.237000,1.021950,9.457951,-0.008250,0.003987,-0.000000,43.43764696,3.74229643,4.17097,1.15771,4.3287,74.49,0.9150,4.2438,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037932,0.160950,0.672000,10.105950,-0.026538,-0.002200,0.001237,43.43764717,3.74229746,4.17124,1.15673,4.3287,74.50,0.9146,4.2620,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037952,-0.253950,1.021950,9.582001,0.017462,0.010038,-0.002475,43.43764738,3.74229851,4.17161,1.15541,4.3287,74.52,0.9142,4.2806,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037974,-0.253950,1.021950,9.582001,0.017462,0.010038,-0.002475,43.43764761,3.74229966,4.17200,1.15398,4.3287,74.54,0.9138,4.3011,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947037992,-0.177000,0.792000,9.723001,-0.036300,-0.013200,-0.002475,43.43764780,3.74230058,4.17232,1.15283,4.3287,74.55,0.9135,4.3176,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038012,-0.012000,0.832950,9.895950,0.029700,0.006462,0.003712,43.43764800,3.74230160,4.17253,1.15206,4.3287,74.56,0.9132,4.3360,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038033,-0.106050,1.021950,9.520050,-0.002062,0.002750,-0.001237,43.43764822,3.74230269,4.17288,1.15081,4.3287,74.58,0.9128,4.3558,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038052,-0.004950,0.802050,9.859950,-0.020488,-0.015538,0.004812,43.43764842,3.74230367,4.17306,1.15015,4.3287,74.59,0.9124,4.3740,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038072,-0.004950,0.802050,9.859950,-0.020488,-0.015538,0.004812,43.43764862,3.74230469,4.17324,1.14948,4.3287,74.60,0.9121,4.3928,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038092,-0.244050,1.062000,9.582001,-0.000825,0.010038,-0.002475,43.43764883,3.74230574,4.17361,1.14816,4.3287,74.62,0.9117,4.4125,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038112,-0.072000,0.849000,10.011001,-0.043587,-0.004537,-0.002475,43.43764903,3.74230676,4.17396,1.14689,4.3287,74.64,0.9113,4.4315,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038132,-0.058050,1.048050,9.967051,0.011275,0.001512,0.003712,43.43764925,3.74230783,4.17418,1.14609,4.3287,74.65,0.9110,4.4518,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038153,-0.088950,1.101000,10.000951,0.013750,0.000275,-0.000000,43.43764946,3.74230888,4.17448,1.14498,4.3287,74.66,0.9106,4.4719,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038175,-0.088950,1.101000,10.000951,0.013750,0.000275,-0.000000,43.43764968,3.74231003,4.17481,1.14377,4.3287,74.68,0.9102,4.4939,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038202,-0.292050,1.165050,9.061050,0.001512,0.013750,-0.003712,43.43764996,3.74231143,4.17533,1.14188,4.3287,74.70,0.9097,4.5211,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038212,-0.180000,0.825000,10.212001,-0.132825,-0.033962,0.002475,43.43765007,3.74231195,4.17545,1.14143,4.3287,74.71,0.9095,4.5312,43.43767500,3.74207500,5.9188,1.80,calibrating,0
1776947038232,0.070050,0.747000,10.080001,0.012512,0.021038,0.004812,43.43765027,3.74231296,4.17564,1.14077,4.3287,74.72,0.9091,4.5509,43.43767500,3.74207500,5.9188,1.80,calibrating,0
